Order ID,Order Date,Customer ID,Product ID,Quantity,Customer Name,Email,Country,Size,Unit Price,Sales,Coffee Type Name,Roast Type Name,Loyalty Card,City,Postcode,Country_cust,Email_cust,Loyalty Card_cust,Email_Missing_Flag,Phone Number,Phone_Missing_Flag,Coffee Type,Size_prod,Unit Price_prod,Profit,Year,Quarter,Month_Num,Month,Day_Name,Week,Is_Weekend,YearMonth,Total_Profit,Profit_Margin_Pct,Price_Bucket,Size_Label,Season,Revenue_Tier
XXJ-47000-307,2019-07-18,31582-23562-FM,A-D-0.2,4,Jeffrey Dufaire,jdufaire2d@fc2.com,United States,0.2,2.985,11.94,Arabica,Dark,No,Fort Worth,76121,United States,jdufaire2d@fc2.com,No,0,UNKNOWN,1,Ara,0.2,2.985,0.26865,2019,3,7,July,Thursday,29,False,2019-07,1.0746,9.0,Budget (<$7),Small,Summer,Low
ZDK-82166-357,2021-04-03,81431-12577-VD,A-M-1,3,Beitris Keaveney,bkeaveney2f@netlog.com,United States,1.0,11.25,33.75,Arabica,Medium,No,Beaumont,77705,United States,bkeaveney2f@netlog.com,No,0,UNKNOWN,1,Ara,1.0,11.25,1.0125,2021,2,4,April,Saturday,13,True,2021-04,3.0374999999999996,9.0,Premium ($10-14),Large,Spring,High
IHN-19982-362,2021-03-29,68894-91205-MP,R-L-1,3,Elna Grise,egrise2g@cargocollective.com,United States,1.0,11.95,35.849999999999994,Robusta,Large,No,Reno,89519,United States,egrise2g@cargocollective.com,No,0,UNKNOWN,1,Rob,1.0,11.95,0.717,2021,1,3,March,Monday,13,False,2021-03,2.151,6.0,Premium ($10-14),Large,Spring,High
VMT-10030-889,2021-12-15,87602-55754-VN,A-L-1,6,Torie Gottelier,tgottelier2h@vistaprint.com,United States,1.0,12.95,77.69999999999999,Arabica,Large,No,Kansas City,64136,United States,tgottelier2h@vistaprint.com,No,0,+1 (816) 743-8492,0,Ara,1.0,12.95,1.1655,2021,4,12,December,Wednesday,50,False,2021-12,6.993,9.0,Premium ($10-14),Large,Winter,Top
ROV-87448-086,2020-11-02,30381-64762-NG,A-M-2.5,4,Adham Greenhead,agreenhead2j@dailymail.co.uk,United States,2.5,25.874999999999996,103.49999999999999,Arabica,Medium,No,Corona,92878,United States,agreenhead2j@dailymail.co.uk,No,0,+1 (951) 797-0738,0,Ara,2.5,25.874999999999996,2.3287499999999994,2020,4,11,November,Monday,45,False,2020-11,9.314999999999998,9.0,Luxury (>$14),XL,Autumn,Top
YWH-50638-556,2019-03-14,89442-35633-HJ,E-L-0.5,4,Else Langcaster,elangcaster2l@spotify.com,United Kingdom,0.5,8.91,35.64,Excelsa,Large,Yes,Normanton,LE15,United Kingdom,elangcaster2l@spotify.com,Yes,0,+44 (547) 590-3103,0,Exc,0.5,8.91,0.9801,2019,1,3,March,Thursday,11,False,2019-03,3.9204,11.0,Standard ($7-10),Medium,Spring,High
LBZ-75997-047,2019-12-17,40946-22090-FP,A-M-2.5,6,Norene Magauran,nmagauran2n@51.la,United States,2.5,25.874999999999996,155.24999999999997,Arabica,Medium,No,Fresno,93762,United States,nmagauran2n@51.la,No,0,UNKNOWN,1,Ara,2.5,25.874999999999996,2.3287499999999994,2019,4,12,December,Tuesday,51,False,2019-12,13.972499999999997,9.0,Luxury (>$14),XL,Winter,Top
EUH-08089-954,2020-12-06,29050-93691-TS,A-D-0.2,2,Vicki Kirdsch,vkirdsch2o@google.fr,United States,0.2,2.985,5.97,Arabica,Dark,No,Saint Louis,63150,United States,vkirdsch2o@google.fr,No,0,UNKNOWN,1,Ara,0.2,2.985,0.26865,2020,4,12,December,Sunday,49,True,2020-12,0.5373,9.0,Budget (<$7),Small,Winter,Low
BLD-12227-251,2021-03-04,64395-74865-WF,A-M-0.5,2,Ilysa Whapple,iwhapple2p@com.com,United States,0.5,6.75,13.5,Arabica,Medium,No,Fresno,93726,United States,iwhapple2p@com.com,No,0,+1 (559) 522-1152,0,Ara,0.5,6.75,0.6074999999999999,2021,1,3,March,Thursday,9,False,2021-03,1.2149999999999999,9.0,Budget (<$7),Medium,Spring,Low
HSF-66926-425,2020-03-01,00539-42510-RY,L-D-2.5,5,Nickey Youles,nyoules2t@reference.com,Ireland,2.5,29.784999999999997,148.92499999999998,Libriac,Dark,Yes,Edgeworthstown,E25,Ireland,nyoules2t@reference.com,Yes,0,+353 (641) 846-7654,0,Lib,2.5,29.784999999999997,3.8720499999999998,2020,1,3,March,Sunday,9,True,2020-03,19.36025,13.0,Luxury (>$14),XL,Spring,Top
LQG-41416-375,2021-10-19,45190-08727-NV,L-D-1,3,Dyanna Aizikovitz,daizikovitz2u@answers.com,Ireland,1.0,12.95,38.849999999999994,Libriac,Dark,Yes,Leixlip,A86,Ireland,daizikovitz2u@answers.com,Yes,0,+353 (766) 141-6317,0,Lib,1.0,12.95,1.6835,2021,4,10,October,Tuesday,42,False,2021-10,5.0504999999999995,13.0,Premium ($10-14),Large,Autumn,High
VZO-97265-841,2022-07-08,87049-37901-FU,R-M-0.2,4,Bram Revel,brevel2v@fastcompany.com,United States,0.2,2.985,11.94,Robusta,Medium,No,Rochester,14652,United States,brevel2v@fastcompany.com,No,0,+1 (585) 775-6952,0,Rob,0.2,2.985,0.17909999999999998,2022,3,7,July,Friday,27,False,2022-07,0.7163999999999999,6.0,Budget (<$7),Small,Summer,Low
MOR-12987-399,2019-08-17,34015-31593-JC,L-M-1,6,Emiline Priddis,epriddis2w@nationalgeographic.com,United States,1.0,14.55,87.30000000000001,Libriac,Medium,No,Tuscaloosa,35487,United States,epriddis2w@nationalgeographic.com,No,0,+1 (205) 133-0205,0,Lib,1.0,14.55,1.8915000000000002,2019,3,8,August,Saturday,33,True,2019-08,11.349,13.0,Luxury (>$14),Large,Summer,Top
UOA-23786-489,2020-05-31,90305-50099-SV,A-M-0.5,6,Queenie Veel,qveel2x@jugem.jp,United States,0.5,6.75,40.5,Arabica,Medium,Yes,Houston,77260,United States,qveel2x@jugem.jp,Yes,0,+1 (713) 750-9202,0,Ara,0.5,6.75,0.6074999999999999,2020,2,5,May,Sunday,22,True,2020-05,3.6449999999999996,9.0,Budget (<$7),Medium,Spring,High
AJL-52941-018,2020-05-05,55871-61935-MF,E-D-1,2,Lind Conyers,lconyers2y@twitter.com,United States,1.0,12.15,24.3,Excelsa,Dark,No,El Paso,88514,United States,lconyers2y@twitter.com,No,0,+1 (915) 476-5712,0,Exc,1.0,12.15,1.3365,2020,2,5,May,Tuesday,19,False,2020-05,2.673,11.0,Premium ($10-14),Large,Spring,Medium
XSZ-84273-421,2019-04-14,15405-60469-TM,R-M-0.5,3,Pen Wye,pwye2z@dagondesign.com,United States,0.5,5.97,17.91,Robusta,Medium,Yes,Colorado Springs,80935,United States,pwye2z@dagondesign.com,Yes,0,+1 (719) 620-1128,0,Rob,0.5,5.97,0.35819999999999996,2019,2,4,April,Sunday,15,True,2019-04,1.0745999999999998,6.0,Budget (<$7),Medium,Spring,Medium
AKV-93064-769,2019-12-12,22305-40299-CY,L-D-0.5,1,Terry Sheryn,tsheryn31@mtv.com,United States,0.5,7.77,7.77,Libriac,Dark,Yes,Port Washington,11054,United States,tsheryn31@mtv.com,Yes,0,+1 (516) 826-3780,0,Lib,0.5,7.77,1.0101,2019,4,12,December,Thursday,50,False,2019-12,1.0101,13.0,Standard ($7-10),Medium,Winter,Low
BRB-40903-533,2022-06-15,09020-56774-GU,E-L-0.2,3,Marie-jeanne Redgrave,mredgrave32@cargocollective.com,United States,0.2,4.455,13.365,Excelsa,Large,Yes,Springfield,1105,United States,mredgrave32@cargocollective.com,Yes,0,+1 (413) 691-2892,0,Exc,0.2,4.455,0.49005,2022,2,6,June,Wednesday,24,False,2022-06,1.4701499999999998,11.0,Budget (<$7),Small,Summer,Low
GPR-19973-483,2019-06-26,92926-08470-YS,R-D-0.5,5,Betty Fominov,bfominov33@yale.edu,United States,0.5,5.369999999999999,26.849999999999994,Robusta,Dark,No,Pensacola,32575,United States,bfominov33@yale.edu,No,0,UNKNOWN,1,Rob,0.5,5.369999999999999,0.32219999999999993,2019,2,6,June,Wednesday,26,False,2019-06,1.6109999999999998,6.0,Budget (<$7),Medium,Summer,Medium
XIY-43041-882,2021-10-12,07250-63194-JO,A-M-1,1,Shawnee Critchlow,scritchlow34@un.org,United States,1.0,11.25,11.25,Arabica,Medium,No,Richmond,23242,United States,scritchlow34@un.org,No,0,+1 (804) 428-7292,0,Ara,1.0,11.25,1.0125,2021,4,10,October,Tuesday,41,False,2021-10,1.0125,9.0,Premium ($10-14),Large,Autumn,Low
YGY-98425-969,2019-04-01,63787-96257-TQ,L-M-1,1,Merrel Steptow,msteptow35@earthlink.net,Ireland,1.0,14.55,14.55,Libriac,Medium,No,Cherryville,P31,Ireland,msteptow35@earthlink.net,No,0,+353 (266) 235-5189,0,Lib,1.0,14.55,1.8915000000000002,2019,2,4,April,Monday,14,False,2019-04,1.8915000000000002,13.0,Luxury (>$14),Large,Spring,Low
WDR-06028-345,2019-08-16,66508-21373-OQ,L-L-1,1,Ingeberg Mulliner,imulliner37@pinterest.com,United Kingdom,1.0,15.85,15.85,Libriac,Large,No,Birmingham,B40,United Kingdom,imulliner37@pinterest.com,No,0,+44 (331) 777-9556,0,Lib,1.0,15.85,2.0605,2019,3,8,August,Friday,33,False,2019-08,2.0605,13.0,Luxury (>$14),Large,Summer,Medium
MXM-42948-061,2020-08-11,20203-03950-FY,L-L-0.2,4,Geneva Standley,gstandley38@dion.ne.jp,Ireland,0.2,4.755,19.02,Libriac,Large,Yes,Killorglin,H14,Ireland,gstandley38@dion.ne.jp,Yes,0,+353 (521) 138-4331,0,Lib,0.2,4.755,0.61815,2020,3,8,August,Tuesday,33,False,2020-08,2.4726,13.0,Budget (<$7),Small,Summer,Medium
MGQ-98961-173,2022-04-05,83895-90735-XH,L-L-0.5,4,Brook Drage,bdrage39@youku.com,United States,0.5,9.51,38.04,Libriac,Large,No,Dayton,45432,United States,bdrage39@youku.com,No,0,+1 (937) 566-3449,0,Lib,0.5,9.51,1.2363,2022,2,4,April,Tuesday,14,False,2022-04,4.9452,13.0,Standard ($7-10),Medium,Spring,High
RFH-64349-897,2019-10-22,61954-61462-RJ,E-D-0.5,3,Muffin Yallop,myallop3a@fema.gov,United States,0.5,7.29,21.87,Excelsa,Dark,Yes,Anchorage,99507,United States,myallop3a@fema.gov,Yes,0,+1 (907) 267-1236,0,Exc,0.5,7.29,0.8019000000000001,2019,4,10,October,Tuesday,43,False,2019-10,2.4057000000000004,11.0,Standard ($7-10),Medium,Autumn,Medium
TKL-20738-660,2021-10-02,47939-53158-LS,E-M-0.2,1,Cordi Switsur,cswitsur3b@chronoengine.com,United States,0.2,4.125,4.125,Excelsa,Medium,No,Nashville,37215,United States,cswitsur3b@chronoengine.com,No,0,+1 (615) 791-3142,0,Exc,0.2,4.125,0.45375,2021,4,10,October,Saturday,39,True,2021-10,0.45375,11.0,Budget (<$7),Small,Autumn,Low
TKL-20738-660,2021-10-02,47939-53158-LS,A-L-0.2,1,Cordi Switsur,cswitsur3b@chronoengine.com,United States,0.2,3.885,3.885,Arabica,Large,No,Nashville,37215,United States,cswitsur3b@chronoengine.com,No,0,+1 (615) 791-3142,0,Ara,0.2,3.885,0.34964999999999996,2021,4,10,October,Saturday,39,True,2021-10,0.34964999999999996,9.0,Budget (<$7),Small,Autumn,Low
TKL-20738-660,2021-10-02,47939-53158-LS,E-M-1,5,Cordi Switsur,cswitsur3b@chronoengine.com,United States,1.0,13.75,68.75,Excelsa,Medium,No,Nashville,37215,United States,cswitsur3b@chronoengine.com,No,0,+1 (615) 791-3142,0,Exc,1.0,13.75,1.5125,2021,4,10,October,Saturday,39,True,2021-10,7.5625,11.0,Premium ($10-14),Large,Autumn,Top
GOW-03198-575,2021-03-13,61513-27752-FA,A-D-0.5,4,Mahala Ludwell,mludwell3e@blogger.com,United States,0.5,5.97,23.88,Arabica,Dark,Yes,Denver,80217,United States,mludwell3e@blogger.com,Yes,0,+1 (303) 242-3542,0,Ara,0.5,5.97,0.5373,2021,1,3,March,Saturday,10,True,2021-03,2.1492,9.0,Budget (<$7),Medium,Spring,Medium
QJB-90477-635,2022-06-12,89714-19856-WX,L-L-2.5,4,Doll Beauchamp,dbeauchamp3f@usda.gov,United States,2.5,36.455,145.82,Libriac,Large,No,Stamford,6912,United States,dbeauchamp3f@usda.gov,No,0,+1 (203) 189-4256,0,Lib,2.5,36.455,4.7391499999999995,2022,2,6,June,Sunday,23,True,2022-06,18.956599999999998,13.0,Luxury (>$14),XL,Summer,Top
MWP-46239-785,2019-04-27,87979-56781-YV,L-M-0.2,5,Stanford Rodliff,srodliff3g@ted.com,United States,0.2,4.365,21.825000000000003,Libriac,Medium,Yes,Newport News,23605,United States,srodliff3g@ted.com,Yes,0,+1 (757) 537-3012,0,Lib,0.2,4.365,0.56745,2019,2,4,April,Saturday,17,True,2019-04,2.83725,13.0,Budget (<$7),Small,Spring,Medium
QDV-03406-248,2019-05-23,74126-88836-KA,L-M-0.5,3,Stevana Woodham,swoodham3h@businesswire.com,Ireland,0.5,8.73,26.19,Libriac,Medium,Yes,Drumcondra,D11,Ireland,swoodham3h@businesswire.com,Yes,0,+353 (190) 188-4918,0,Lib,0.5,8.73,1.1349,2019,2,5,May,Thursday,21,False,2019-05,3.4047,13.0,Standard ($7-10),Medium,Spring,Medium
GPH-40635-105,2020-07-14,37397-05992-VO,A-M-1,1,Hewet Synnot,hsynnot3i@about.com,United States,1.0,11.25,11.25,Arabica,Medium,No,Anchorage,99599,United States,hsynnot3i@about.com,No,0,+1 (907) 245-0601,0,Ara,1.0,11.25,1.0125,2020,3,7,July,Tuesday,29,False,2020-07,1.0125,9.0,Premium ($10-14),Large,Summer,Low
JOM-80930-071,2021-11-10,54904-18397-UD,L-D-1,6,Raleigh Lepere,rlepere3j@shop-pro.jp,Ireland,1.0,12.95,77.69999999999999,Libriac,Dark,No,Beaumont,D17,Ireland,rlepere3j@shop-pro.jp,No,0,+353 (792) 857-4513,0,Lib,1.0,12.95,1.6835,2021,4,11,November,Wednesday,45,False,2021-11,10.100999999999999,13.0,Premium ($10-14),Large,Autumn,Top
OIL-26493-755,2021-08-31,19017-95853-EK,A-M-0.5,1,Timofei Woofinden,twoofinden3k@businesswire.com,United States,0.5,6.75,6.75,Arabica,Medium,No,Fargo,58122,United States,twoofinden3k@businesswire.com,No,0,+1 (701) 503-1067,0,Ara,0.5,6.75,0.6074999999999999,2021,3,8,August,Tuesday,35,False,2021-08,0.6074999999999999,9.0,Budget (<$7),Medium,Summer,Low
CYV-13426-645,2019-07-06,88593-59934-VU,E-D-1,1,Evelina Dacca,edacca3l@google.pl,United States,1.0,12.15,12.15,Excelsa,Dark,Yes,Evansville,47737,United States,edacca3l@google.pl,Yes,0,+1 (812) 921-5458,0,Exc,1.0,12.15,1.3365,2019,3,7,July,Saturday,27,True,2019-07,1.3365,11.0,Premium ($10-14),Large,Summer,Low
VDZ-76673-968,2020-12-31,82246-82543-DW,E-D-0.5,2,Bobinette Hindsberg,bhindsberg3n@blogs.com,United States,0.5,7.29,14.58,Excelsa,Dark,Yes,Charlotte,28210,United States,bhindsberg3n@blogs.com,Yes,0,+1 (704) 888-5303,0,Exc,0.5,7.29,0.8019000000000001,2020,4,12,December,Thursday,53,False,2020-12,1.6038000000000001,11.0,Standard ($7-10),Medium,Winter,Low
VTV-03546-175,2020-07-31,03384-62101-IY,A-L-2.5,5,Osbert Robins,orobins3o@salon.com,United States,2.5,29.784999999999997,148.92499999999998,Arabica,Large,Yes,Huntsville,35815,United States,orobins3o@salon.com,Yes,0,+1 (256) 196-8054,0,Ara,2.5,29.784999999999997,2.6806499999999995,2020,3,7,July,Friday,31,False,2020-07,13.403249999999998,9.0,Luxury (>$14),XL,Summer,Top
GHR-72274-715,2021-05-24,86881-41559-OR,L-D-1,1,Othello Syseland,osyseland3p@independent.co.uk,United States,1.0,12.95,12.95,Libriac,Dark,No,Santa Ana,92725,United States,osyseland3p@independent.co.uk,No,0,+1 (714) 895-0210,0,Lib,1.0,12.95,1.6835,2021,2,5,May,Monday,21,False,2021-05,1.6835,13.0,Premium ($10-14),Large,Spring,Low
ZFS-30776-804,2021-02-05,58638-01029-CB,A-L-0.5,5,Blancha McAmish,bmcamish2e@tripadvisor.com,United States,0.5,7.77,38.849999999999994,Arabica,Large,Yes,Oklahoma City,73179,United States,bmcamish2e@tripadvisor.com,Yes,0,UNKNOWN,1,Ara,0.5,7.77,0.6992999999999999,2021,1,2,February,Friday,5,False,2021-02,3.4964999999999997,9.0,Standard ($7-10),Medium,Winter,High
QUU-91729-492,2021-07-29,90312-11148-LA,A-D-0.2,4,Lowell Keenleyside,lkeenleyside3s@topsy.com,United States,0.2,2.985,11.94,Arabica,Dark,No,Saint Louis,63131,United States,lkeenleyside3s@topsy.com,No,0,+1 (636) 713-5124,0,Ara,0.2,2.985,0.26865,2021,3,7,July,Thursday,30,False,2021-07,1.0746,9.0,Budget (<$7),Small,Summer,Low
ZJE-89333-489,2022-05-13,08694-57330-XR,L-D-2.5,1,Vallie Kundt,vkundt3w@bigcartel.com,Ireland,2.5,29.784999999999997,29.784999999999997,Libriac,Dark,Yes,Ballivor,D17,Ireland,vkundt3w@bigcartel.com,Yes,0,+353 (472) 791-2507,0,Lib,2.5,29.784999999999997,3.8720499999999998,2022,2,5,May,Friday,19,False,2022-05,3.8720499999999998,13.0,Luxury (>$14),XL,Spring,High
LOO-35324-159,2020-05-19,68412-11126-YJ,A-L-0.2,4,Boyd Bett,bbett3x@google.de,United States,0.2,3.885,15.54,Arabica,Large,Yes,Washington,20520,United States,bbett3x@google.de,Yes,0,+1 (202) 632-9905,0,Ara,0.2,3.885,0.34964999999999996,2020,2,5,May,Tuesday,21,False,2020-05,1.3985999999999998,9.0,Budget (<$7),Small,Spring,Low
EHX-66333-637,2020-09-09,01297-94364-XH,L-M-0.5,2,Deana Staite,dstaite3z@scientificamerican.com,United States,0.5,8.73,17.46,Libriac,Medium,No,Houston,77281,United States,dstaite3z@scientificamerican.com,No,0,+1 (713) 478-3937,0,Lib,0.5,8.73,1.1349,2020,3,9,September,Wednesday,37,False,2020-09,2.2698,13.0,Standard ($7-10),Medium,Autumn,Medium
WXG-25759-236,2021-03-10,39919-06540-ZI,E-L-2.5,2,Winn Keyse,wkeyse40@apple.com,United States,2.5,34.154999999999994,68.30999999999999,Excelsa,Large,Yes,Orange,92668,United States,wkeyse40@apple.com,Yes,0,+1 (650) 947-8867,0,Exc,2.5,34.154999999999994,3.7570499999999996,2021,1,3,March,Wednesday,10,False,2021-03,7.514099999999999,11.0,Luxury (>$14),XL,Spring,Top
QNA-31113-984,2019-04-07,60512-78550-WS,L-M-0.2,4,Osmund Clausen-Thue,oclausenthue41@marriott.com,United States,0.2,4.365,17.46,Libriac,Medium,No,El Paso,88553,United States,oclausenthue41@marriott.com,No,0,+1 (915) 558-6109,0,Lib,0.2,4.365,0.56745,2019,2,4,April,Sunday,14,True,2019-04,2.2698,13.0,Budget (<$7),Small,Spring,Medium
ZWI-52029-159,2020-07-12,40172-12000-AU,L-M-1,3,Leonore Francisco,lfrancisco42@fema.gov,United States,1.0,14.55,43.650000000000006,Libriac,Medium,No,Carson City,89714,United States,lfrancisco42@fema.gov,No,0,+1 (775) 346-9758,0,Lib,1.0,14.55,1.8915000000000002,2020,3,7,July,Sunday,28,True,2020-07,5.6745,13.0,Luxury (>$14),Large,Summer,High
ZWI-52029-159,2020-07-12,40172-12000-AU,E-M-1,2,Leonore Francisco,lfrancisco42@fema.gov,United States,1.0,13.75,27.5,Excelsa,Medium,No,Carson City,89714,United States,lfrancisco42@fema.gov,No,0,+1 (775) 346-9758,0,Exc,1.0,13.75,1.5125,2020,3,7,July,Sunday,28,True,2020-07,3.025,11.0,Premium ($10-14),Large,Summer,Medium
DFS-49954-707,2021-12-21,39019-13649-CL,E-D-0.2,5,Giacobo Skingle,gskingle44@clickbank.net,United States,0.2,3.645,18.225,Excelsa,Dark,Yes,Provo,84605,United States,gskingle44@clickbank.net,Yes,0,+1 (801) 886-5886,0,Exc,0.2,3.645,0.40095000000000003,2021,4,12,December,Tuesday,51,False,2021-12,2.00475,11.0,Budget (<$7),Small,Winter,Medium
AMT-40418-362,2020-08-08,04513-76520-QO,L-D-1,1,Jacinthe Balsillie,jbalsillie46@princeton.edu,United States,1.0,12.95,12.95,Libriac,Dark,Yes,Roanoke,24040,United States,jbalsillie46@princeton.edu,Yes,0,+1 (540) 905-2213,0,Lib,1.0,12.95,1.6835,2020,3,8,August,Saturday,32,True,2020-08,1.6835,13.0,Premium ($10-14),Large,Summer,Low
JQK-64922-985,2021-11-10,23779-10274-KN,R-M-2.5,3,Bettina Leffek,bleffek48@ning.com,United States,2.5,22.884999999999998,68.655,Robusta,Medium,Yes,Honolulu,96805,United States,bleffek48@ning.com,Yes,0,+1 (808) 815-3474,0,Rob,2.5,22.884999999999998,1.3730999999999998,2021,4,11,November,Wednesday,45,False,2021-11,4.119299999999999,6.0,Luxury (>$14),XL,Autumn,Top
NKW-24945-846,2021-10-04,75977-30364-AY,A-D-2.5,5,Jocko Pray,jpray4a@youtube.com,United States,2.5,22.884999999999998,114.42499999999998,Arabica,Dark,No,Philadelphia,19172,United States,jpray4a@youtube.com,No,0,+1 (215) 771-6504,0,Ara,2.5,22.884999999999998,2.0596499999999995,2021,4,10,October,Monday,40,False,2021-10,10.298249999999998,9.0,Luxury (>$14),XL,Autumn,Top
VKA-82720-513,2019-06-24,12299-30914-NG,A-M-2.5,6,Grete Holborn,gholborn4b@ow.ly,United States,2.5,25.874999999999996,155.24999999999997,Arabica,Medium,Yes,Norwalk,6854,United States,gholborn4b@ow.ly,Yes,0,+1 (203) 577-5788,0,Ara,2.5,25.874999999999996,2.3287499999999994,2019,2,6,June,Monday,26,False,2019-06,13.972499999999997,9.0,Luxury (>$14),XL,Summer,Top
THA-60599-417,2019-10-26,59971-35626-YJ,A-M-2.5,3,Fielding Keinrat,fkeinrat4c@dailymail.co.uk,United States,2.5,25.874999999999996,77.62499999999999,Arabica,Medium,Yes,Arlington,76011,United States,fkeinrat4c@dailymail.co.uk,Yes,0,+1 (817) 785-7050,0,Ara,2.5,25.874999999999996,2.3287499999999994,2019,4,10,October,Saturday,43,True,2019-10,6.986249999999998,9.0,Luxury (>$14),XL,Autumn,Top
MEK-39769-035,2021-06-27,15380-76513-PS,R-D-2.5,3,Paulo Yea,pyea4d@aol.com,Ireland,2.5,20.584999999999997,61.754999999999995,Robusta,Dark,No,Ashford,H12,Ireland,pyea4d@aol.com,No,0,+353 (885) 555-9183,0,Rob,2.5,20.584999999999997,1.2350999999999999,2021,2,6,June,Sunday,25,True,2021-06,3.7052999999999994,6.0,Luxury (>$14),XL,Summer,Top
UDG-65353-824,2020-01-07,17514-94165-RJ,E-M-0.5,4,Kari Swede,kswede4g@addthis.com,United States,0.5,8.25,33.0,Excelsa,Medium,No,Oklahoma City,73135,United States,kswede4g@addthis.com,No,0,+1 (405) 535-0273,0,Exc,0.5,8.25,0.9075,2020,1,1,January,Tuesday,2,False,2020-01,3.63,11.0,Standard ($7-10),Medium,Winter,High
ENQ-42923-176,2021-01-11,56248-75861-JX,A-L-0.5,3,Leontine Rubrow,lrubrow4h@microsoft.com,United States,0.5,7.77,23.31,Arabica,Large,No,Washington,20520,United States,lrubrow4h@microsoft.com,No,0,+1 (202) 503-9022,0,Ara,0.5,7.77,0.6992999999999999,2021,1,1,January,Monday,2,False,2021-01,2.0978999999999997,9.0,Standard ($7-10),Medium,Winter,Medium
CBT-55781-720,2021-11-15,97855-54761-IS,E-D-0.5,3,Dottie Tift,dtift4i@netvibes.com,United States,0.5,7.29,21.87,Excelsa,Dark,Yes,Greensboro,27415,United States,dtift4i@netvibes.com,Yes,0,+1 (336) 766-8518,0,Exc,0.5,7.29,0.8019000000000001,2021,4,11,November,Monday,46,False,2021-11,2.4057000000000004,11.0,Standard ($7-10),Medium,Autumn,Medium
NEU-86533-016,2019-06-03,96544-91644-IT,R-D-0.2,6,Gerardo Schonfeld,gschonfeld4j@oracle.com,United States,0.2,2.6849999999999996,16.11,Robusta,Dark,No,Alexandria,22313,United States,gschonfeld4j@oracle.com,No,0,+1 (571) 238-0580,0,Rob,0.2,2.6849999999999996,0.16109999999999997,2019,2,6,June,Monday,23,False,2019-06,0.9665999999999998,6.0,Budget (<$7),Small,Summer,Medium
BYU-58154-603,2020-12-17,51971-70393-QM,E-D-0.5,4,Claiborne Feye,cfeye4k@google.co.jp,Ireland,0.5,7.29,29.16,Excelsa,Dark,No,Castlebridge,R14,Ireland,cfeye4k@google.co.jp,No,0,+353 (471) 184-7815,0,Exc,0.5,7.29,0.8019000000000001,2020,4,12,December,Thursday,51,False,2020-12,3.2076000000000002,11.0,Standard ($7-10),Medium,Winter,Medium
HCA-87224-420,2022-08-04,62682-27930-PD,E-M-0.5,5,Tamarah Fero,tfero4n@comsenz.com,United States,0.5,8.25,41.25,Excelsa,Medium,Yes,Racine,53405,United States,tfero4n@comsenz.com,Yes,0,+1 (262) 954-6859,0,Exc,0.5,8.25,0.9075,2022,3,8,August,Thursday,31,False,2022-08,4.5375,11.0,Standard ($7-10),Medium,Summer,High
TKN-58485-031,2022-03-23,38890-22576-UI,R-D-1,2,Felita Dauney,fdauney4p@sphinn.com,Ireland,1.0,8.95,17.9,Robusta,Dark,No,Castlebellingham,Y34,Ireland,fdauney4p@sphinn.com,No,0,+353 (669) 355-6726,0,Rob,1.0,8.95,0.5369999999999999,2022,1,3,March,Wednesday,12,False,2022-03,1.0739999999999998,6.0,Standard ($7-10),Large,Spring,Medium
RCK-04069-371,2021-10-07,94573-61802-PH,E-L-2.5,2,Serena Earley,searley4q@youku.com,United Kingdom,2.5,34.154999999999994,68.30999999999999,Excelsa,Large,No,Craigavon,BT66,United Kingdom,searley4q@youku.com,No,0,UNKNOWN,1,Exc,2.5,34.154999999999994,3.7570499999999996,2021,4,10,October,Thursday,40,False,2021-10,7.514099999999999,11.0,Luxury (>$14),XL,Autumn,Top
IRJ-67095-738,2019-03-20,86447-02699-UT,E-M-2.5,2,Minny Chamberlayne,mchamberlayne4r@bigcartel.com,United States,2.5,31.624999999999996,63.24999999999999,Excelsa,Medium,Yes,Tampa,33686,United States,mchamberlayne4r@bigcartel.com,Yes,0,+1 (813) 801-0026,0,Exc,2.5,31.624999999999996,3.47875,2019,1,3,March,Wednesday,12,False,2019-03,6.9575,11.0,Luxury (>$14),XL,Spring,Top
VEA-31961-977,2021-12-15,51432-27169-KN,E-D-0.5,3,Bartholemy Flaherty,bflaherty4s@moonfruit.com,Ireland,0.5,7.29,21.87,Excelsa,Dark,No,Eadestown,A86,Ireland,bflaherty4s@moonfruit.com,No,0,UNKNOWN,1,Exc,0.5,7.29,0.8019000000000001,2021,4,12,December,Wednesday,50,False,2021-12,2.4057000000000004,11.0,Standard ($7-10),Medium,Winter,Medium
BAF-42286-205,2022-06-08,43074-00987-PB,R-M-2.5,4,Oran Colbeck,ocolbeck4t@sina.com.cn,United States,2.5,22.884999999999998,91.53999999999999,Robusta,Medium,No,Montgomery,36195,United States,ocolbeck4t@sina.com.cn,No,0,+1 (334) 441-4420,0,Rob,2.5,22.884999999999998,1.3730999999999998,2022,2,6,June,Wednesday,23,False,2022-06,5.492399999999999,6.0,Luxury (>$14),XL,Summer,Top
